,x
139532,145991
139533,151036
139534,140403
139535,35016
139536,130449
139537,40044
139538,137425
139539,115547
139540,174324
139541,13470
139542,126275
139543,26778
139544,79248
139545,144070
139546,165056
139547,111826
139548,146808
139549,138413
139550,137071
139551,91283
139552,83936
139553,149966
139554,49333
139555,193064
139556,193152
139557,49538
139558,186923
139559,49323
139560,49843
139561,171048
139562,96717
139563,91600
139564,15227
139565,58288
139566,36524
139567,9397
139568,64063
139569,178530
139570,10369
139571,82327
139572,105479
139573,45980
139574,163517
139575,121399
139576,74565
139577,95349
139578,40386
139579,136143
139580,175737
139581,64181
139582,83268
139583,139057
139584,104480
139585,38423
139586,92644
139587,154898
139588,182083
139589,191695
139590,119080
139591,5800
139592,63474
139593,6257
139594,55213
139595,6803
139596,77866
139597,127867
139598,128468
139599,19317
139600,50312
139601,88686
139602,148904
139603,22807
139604,97442
139605,7262
139606,124535
139607,80302
139608,163402
139609,38530
139610,103468
139611,131532
139612,193648
139613,66993
139614,91017
139615,179450
139616,110824
139617,123620
139618,77080
139619,59005
139620,187255
139621,15575
139622,193757
139623,74205
139624,105791
139625,53232
139626,96415
139627,54995
139628,133853
139629,165181
139630,59791
139631,151376
139632,60128
139633,30351
139634,41181
139635,136746
139636,3411
139637,64251
139638,118905
139639,120961
139640,137932
139641,56184
139642,177470
139643,64410
139644,129624
139645,14963
139646,8180
139647,143741
139648,77509
139649,84979
139650,141847
139651,126481
139652,9689
139653,64661
139654,30635
139655,126201
139656,95631
139657,7697
139658,77625
139659,165349
139660,168801
139661,50807
139662,121734
139663,105327
139664,78342
139665,15252
139666,119536
139667,55889
139668,46804
139669,110698
139670,83607
139671,153874
139672,36475
139673,194694
139674,61406
139675,105630
139676,57288
139677,18598
139678,108362
139679,39453
139680,39034
139681,85037
139682,134822
139683,72947
139684,20657
139685,187903
139686,68680
139687,58838
139688,176297
139689,120044
139690,182729
139691,190530
139692,149027
139693,131523
139694,89644
139695,58778
139696,44579
139697,149293
139698,80838
139699,114462
139700,135112
139701,185870
139702,11687
139703,25046
139704,86665
139705,68884
139706,75131
139707,21256
139708,31432
139709,43499
139710,45097
139711,65360
139712,97466
139713,85078
139714,102735
139715,35574
139716,124409
139717,13715
139718,104342
139719,147452
139720,143058
139721,17440
139722,154991
139723,86606
139724,111288
139725,5249
139726,71370
139727,193938
139728,60706
139729,65743
139730,43590
139731,18610
139732,62843
139733,98288
139734,20269
139735,89350
139736,45922
139737,74140
139738,101254
139739,56647
139740,31293
139741,184999
139742,194894
139743,191591
139744,13725
139745,189950
139746,173116
139747,54908
139748,176227
139749,195394
139750,37859
139751,180907
139752,61911
139753,3001
139754,134221
139755,121535
139756,38107
139757,63486
139758,10326
139759,45374
139760,2972
139761,152715
139762,125606
139763,3402
139764,51014
139765,82885
139766,159123
139767,24623
139768,59302
139769,75781
139770,102943
139771,48809
139772,184575
139773,189563
139774,50145
139775,89891
139776,125709
139777,157315
139778,37131
139779,195515
139780,65882
139781,97905
139782,33683
139783,11877
139784,67501
139785,87813
139786,190150
139787,8517
139788,179108
139789,18851
139790,144639
139791,127761
139792,162475
139793,88176
139794,114379
139795,32463
139796,65920
139797,173874
139798,155153
139799,36810
139800,177690
139801,138114
139802,99670
139803,69030
139804,181623
139805,183630
139806,4875
139807,125525
139808,68775
139809,66116
139810,7889
139811,104181
139812,159009
139813,60301
139814,140998
139815,146904
139816,120135
139817,7079
139818,82421
139819,183462
139820,61493
139821,70455
139822,18920
139823,81216
139824,151683
139825,165301
139826,82302
139827,147197
139828,196216
139829,35011
139830,56598
139831,26093
139832,100070
139833,36968
139834,155674
139835,135188
139836,130933
139837,80031
139838,117403
139839,1697
139840,194307
139841,100852
139842,6851
139843,130055
139844,179848
139845,135939
139846,81146
139847,40830
139848,193472
139849,37009
139850,1257
139851,193682
139852,142030
139853,92304
139854,169249
139855,16588
139856,107806
139857,56573
139858,31160
139859,179693
139860,19934
139861,10294
139862,165834
139863,190015
139864,154344
139865,39286
139866,173445
139867,37625
139868,195736
139869,33386
139870,107346
139871,72969
139872,128849
139873,95124
139874,117271
139875,186642
139876,88412
139877,31713
139878,97658
139879,39934
139880,77216
139881,71962
139882,176719
139883,184124
139884,51023
139885,149291
139886,112515
139887,68742
139888,88987
139889,63131
139890,82711
139891,119040
139892,152803
139893,39876
139894,22199
139895,57730
139896,35758
139897,89300
139898,42780
139899,46011
139900,91690
139901,175899
139902,66932
139903,105050
139904,130271
139905,135577
139906,121646
139907,93361
139908,158469
139909,127487
139910,97870
139911,109547
139912,115407
139913,10853
139914,67605
139915,41133
139916,192816
139917,164906
139918,138082
139919,7087
139920,172080
139921,91481
139922,146237
139923,148216
139924,162246
139925,118655
139926,85319
139927,146819
139928,161509
139929,4960
139930,84827
139931,137475
139932,54160
139933,191039
139934,100684
139935,82420
139936,132286
139937,18133
139938,149602
139939,193356
139940,171832
139941,146544
139942,154009
139943,102846
139944,116921
139945,118115
139946,192610
139947,116754
139948,190749
139949,189511
139950,195413
139951,167049
139952,146825
139953,136241
139954,55365
139955,116478
139956,182894
139957,154360
139958,188731
139959,187416
139960,142741
139961,169305
139962,118831
139963,108785
139964,52685
139965,153032
139966,100363
139967,74645
139968,173614
139969,147943
139970,123829
139971,68447
139972,85485
139973,6128
139974,156074
139975,87595
139976,167081
139977,193019
139978,36539
139979,44910
139980,102126
139981,190599
139982,142193
139983,130639
139984,120520
139985,122132
139986,42097
139987,93009
139988,143311
139989,5215
139990,75817
139991,6917
139992,122017
139993,31968
139994,25066
139995,9985
139996,186789
139997,16028
139998,60291
139999,167096
140000,133339
140001,23045
140002,188438
140003,56564
140004,176638
140005,110596
140006,21436
140007,57899
140008,132922
140009,128373
140010,45942
140011,7115
140012,197190
140013,55140
140014,163406
140015,180496
140016,133442
140017,75254
140018,109518
140019,129865
140020,68342
140021,47419
140022,161527
140023,44776
140024,103460
140025,59363
140026,27666
140027,94330
140028,14887
140029,185776
140030,11845
140031,62784
140032,154763
140033,4924
140034,91486
140035,42677
140036,155009
140037,141245
140038,90841
140039,99876
140040,44316
140041,111427
140042,153921
140043,43464
140044,126772
140045,6690
140046,29656
140047,170986
140048,186752
140049,130014
140050,110512
140051,109833
140052,177267
140053,57731
140054,121007
140055,72999
140056,66979
140057,77461
140058,119162
140059,34093
140060,165805
140061,48225
140062,156925
140063,159226
140064,190766
140065,195731
140066,45659
140067,128702
140068,129178
140069,91657
140070,128379
140071,109452
140072,22486
140073,55834
140074,129604
140075,72654
140076,114215
140077,151802
140078,171814
140079,127931
140080,63094
140081,15160
140082,187698
140083,191192
140084,77014
140085,172283
140086,170978
140087,184460
140088,186590
140089,113784
140090,126065
140091,127082
140092,168248
140093,183229
140094,30868
140095,180324
140096,70635
140097,62318
140098,32295
140099,20655
140100,98190
140101,156063
140102,121849
140103,101721
140104,86896
140105,179695
140106,78689
140107,24942
140108,175572
140109,88833
140110,145410
140111,129560
140112,45867
140113,59918
140114,148987
140115,12709
140116,35647
140117,60139
140118,160211
140119,187560
140120,174065
140121,26591
140122,181822
140123,152942
140124,60970
140125,174805
140126,187917
140127,47978
140128,156744
140129,159275
140130,18929
140131,190870
140132,17664
140133,170220
140134,195085
140135,65786
140136,3774
140137,63340
140138,77736
140139,54668
140140,182474
140141,59981
140142,177325
140143,97042
140144,156226
140145,123258
140146,102170
140147,106384
140148,52603
140149,139345
140150,21343
140151,95945
140152,117853
140153,20275
140154,60199
140155,182870
140156,197261
140157,194440
140158,136165
140159,127565
140160,27123
140161,8657
140162,79249
140163,30402
140164,739
140165,167540
140166,41786
140167,144874
140168,112475
140169,89655
140170,20688
140171,111358
140172,11602
140173,40827
140174,39817
140175,175003
140176,67683
140177,129891
140178,158356
140179,116103
140180,25090
140181,111403
140182,18229
140183,48831
140184,182244
140185,195685
140186,156590
140187,122594
140188,65576
140189,95148
140190,196971
140191,12243
140192,115450
140193,176714
140194,100480
140195,17893
140196,90756
140197,68796
140198,121574
140199,154410
140200,90089
140201,65025
140202,137438
140203,28421
140204,187502
140205,74383
140206,37905
140207,127919
140208,192084
140209,16514
140210,113432
140211,182098
140212,54358
140213,1778
140214,66585
140215,43181
140216,193761
140217,72733
140218,107773
140219,197447
140220,48025
140221,76183
140222,197765
140223,28159
140224,186052
140225,136762
140226,95634
140227,16710
140228,177961
140229,108571
140230,191140
140231,27403
140232,89080
140233,60861
140234,106274
140235,43960
140236,180290
140237,152660
140238,91727
140239,141553
140240,31005
140241,144154
140242,6739
140243,9472
140244,154636
140245,30543
140246,101379
140247,138716
140248,108818
140249,49427
140250,177519
140251,133804
140252,14842
140253,104580
140254,150082
140255,192701
140256,83539
140257,81579
140258,102832
140259,135643
140260,1144
140261,9015
140262,186350
140263,180415
140264,114510
140265,65569
140266,191547
140267,152133
140268,155487
140269,99627
140270,66656
140271,98203
140272,162919
140273,173856
140274,36687
140275,109608
140276,62368
140277,103562
140278,155679
140279,190533
140280,41752
140281,14980
140282,128151
140283,89859
140284,38964
140285,173032
140286,30177
140287,197483
140288,101906
140289,124991
140290,139629
140291,113426
140292,95297
140293,83831
140294,88229
140295,94210
140296,70679
140297,135821
140298,172195
140299,184053
140300,86742
140301,87559
140302,33982
140303,185855
140304,62380
140305,186551
140306,171227
140307,110551
140308,186859
140309,187608
140310,170882
140311,119335
140312,112620
140313,156295
140314,45932
140315,126957
140316,16551
140317,153489
140318,113622
140319,116876
140320,94110
140321,154251
140322,44640
140323,127293
140324,57438
140325,126249
140326,110105
140327,19932
140328,184641
140329,126966
140330,133406
140331,121917
140332,68463
140333,122539
140334,2322
140335,170863
140336,1809
140337,114320
140338,33677
140339,108025
140340,141389
140341,167999
140342,30252
140343,14882
140344,84259
140345,1754
140346,84111
140347,191796
140348,86304
140349,176059
140350,181643
140351,160753
140352,139713
140353,156370
140354,8672
140355,20845
140356,182130
140357,154904
140358,128806
140359,101923
140360,3136
140361,73356
140362,85767
140363,130067
140364,127996
140365,89155
140366,181415
140367,183206
140368,53964
140369,96494
140370,58433
140371,159518
140372,113894
140373,187590
140374,81818
140375,194474
140376,113243
140377,193803
140378,38252
140379,188027
140380,162969
140381,8659
140382,136108
140383,191798
140384,67271
140385,178106
140386,8768
140387,91370
140388,17422
140389,63518
140390,78010
140391,48364
140392,66874
140393,164972
140394,120345
140395,43238
140396,115691
140397,103779
140398,20553
140399,177031
140400,134978
140401,7129
140402,96065
140403,82633
140404,115334
140405,106389
140406,71812
140407,38872
140408,86064
140409,8136
140410,45545
140411,103395
140412,13708
140413,158919
140414,10746
140415,14572
140416,134278
140417,186829
140418,166268
140419,94283
140420,132477
140421,71166
140422,60994
140423,195987
140424,157088
140425,134721
140426,56931
140427,98461
140428,43433
140429,187148
140430,188645
140431,146518
140432,138402
140433,92932
140434,126000
140435,73058
140436,91483
140437,156709
140438,184103
140439,54052
140440,139810
140441,185556
140442,188556
140443,129293
140444,9586
140445,139222
140446,55214
140447,82670
140448,148697
140449,93051
140450,46370
140451,128824
140452,165330
140453,109278
140454,130410
140455,137023
140456,26046
140457,36688
140458,156589
140459,171742
140460,191620
140461,11593
140462,101998
140463,185557
140464,33385
140465,163358
140466,186499
140467,88120
140468,150073
140469,76879
140470,51490
140471,93644
140472,10182
140473,22897
140474,160393
140475,116712
140476,43466
140477,123156
140478,60836
140479,65514
140480,122131
140481,99373
140482,130608
140483,47724
140484,7875
140485,186334
140486,144400
140487,97825
140488,25509
140489,95586
140490,15713
140491,19410
140492,197140
140493,174963
140494,72686
140495,181988
140496,51886
140497,27797
140498,47804
140499,53789
140500,96451
140501,176765
140502,131555
140503,69067
140504,75636
140505,191573
140506,150299
140507,111136
140508,159951
140509,126163
140510,41151
140511,128301
140512,113741
140513,52890
140514,22593
140515,121713
140516,138176
140517,21677
140518,90414
140519,75692
140520,167305
140521,135306
140522,77714
140523,141171
140524,26036
140525,171348
140526,137957
140527,99695
140528,180628
140529,28900
140530,54395
140531,121000
140532,21808
140533,163705
140534,121400
140535,154440
140536,185015
140537,20096
140538,126110
140539,88471
140540,126043
140541,94154
140542,65270
140543,143737
140544,108366
140545,53206
140546,59269
